Answer Page,Metric,Company,Year,Value,Source Page,Answer ID,Original Source,Source Count,Comments,ISIN
https://wikirate.org/~13535520,Home Office+MS Statement Social Audit Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,"Audit conducted by own staff, Third party audit arranged by own organization, Third party audit arranged by supplier, Announced audit, Unannounced audit",https://wikirate.org/~13403182,13535520.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20186865,Home Office+MS Statement Social Audit Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,"Audit conducted by own staff, Third party audit arranged by own organization, Third party audit arranged by supplier, Announced audit, Unannounced audit",https://wikirate.org/~19917969,20186865.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9654850,Home Office+MS Statement Training Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,Human resources,https://wikirate.org/~9135362,9654850.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8484873,Home Office+MS Statement Training Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,"Front line staff, Human resources",https://wikirate.org/~8066337,8484873.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,
https://wikirate.org/~13521629,Home Office+MS Statement Training Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,"Front line staff, Human resources",https://wikirate.org/~13403182,13521629.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20154605,Home Office+MS Statement Training Provisions,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,Whole organization,https://wikirate.org/~19917969,20154605.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~9664181,Home Office+MS Statement Working Conditions Engagement,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2019,"Suppliers, Trade unions or worker representative groups, Workers within own organization",https://wikirate.org/~9135362,9664181.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2020.csv,3.0,,
https://wikirate.org/~8510789,Home Office+MS Statement Working Conditions Engagement,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2020,"Suppliers, Trade unions or worker representative groups, Professional auditors, Workers within own organization",https://wikirate.org/~8066337,8510789.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2021.csv,3.0,,
https://wikirate.org/~13526388,Home Office+MS Statement Working Conditions Engagement,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2021,"Suppliers, Trade unions or worker representative groups, Professional auditors, Workers within own organization",https://wikirate.org/~13403182,13526388.0,https://downloads.modern-slavery-statement-registry.service.gov.uk/publicdownloads/StatementSummaries2022.csv,2.0,,
https://wikirate.org/~20165779,Home Office+MS Statement Working Conditions Engagement,LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2023,"Suppliers, Trade unions or worker representative groups, Workers within own organization",https://wikirate.org/~19917969,20165779.0,https://modern-slavery-statement-registry.service.gov.uk/statement-summary/rEDrsFFh/2024,2.0,,
https://wikirate.org/~8911778,GOV.UK Gender Pay Gap Service+Mean Gender Pay Gap (Bonus Pay),LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2017,79.4,https://wikirate.org/~8767248,8911778.0,https://gender-pay-gap.service.gov.uk/viewing/download-data/2017,1.0,,
https://wikirate.org/~8921970,GOV.UK Gender Pay Gap Service+Mean Gender Pay Gap (Bonus Pay),LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2018,65.0,https://wikirate.org/~8767324,8921970.0,https://gender-pay-gap.service.gov.uk/viewing/download-data/2018,1.0,,
https://wikirate.org/GreenDex+Mean_Gender_Pay_Gap_Bonus_Pay+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2017,GreenDex+Mean Gender Pay Gap (Bonus Pay),LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2017,79.4,,,,,,
https://wikirate.org/GreenDex+Mean_Gender_Pay_Gap_Bonus_Pay+LUNAR_FREEZING_COLD_STORAGE_COMPANY_LIMITED+2018,GreenDex+Mean Gender Pay Gap (Bonus Pay),LUNAR FREEZING & COLD STORAGE COMPANY LIMITED,2018,65.0,,,,,,
